consumption,sun,rainfall,wind
1780207.514,21,0,0.43561012
1733473.727,23.5,0,0.43227208
1741612.248,10,0,0.41808555
1712421.236,22,0,0.42976856
1679470.562,27,0,0.41474757
1632013.691,2.5,0,0.41224405
1602472.099,0,0,0.387209
1554400.812,0,0.9015152,0.18275595
1494853.662,0,0,0.22781906
1469775.542,0,0,0.21947405
1498098.321,0,0,0.09930575
1410731.001,0,0,0.09596774
1316621.746,0,0,0.0809467
1246709.092,0,0,0.0817812
1207725.47,0,0,0.12600982
1202450.553,0,0,0.06342216
1125378.429,0,0,0.06258766
1153105.066,0,0,0.0809467
1297600.361,0,0,0.069263674
1506742.196,13.5,0,0.09930575
1649595.829,17.5,0,0.15938991
1675516.43,33.5,0,0.18943198
1737189.394,45,0,0.23115708
1759526.101,36.5,0,0.25201964
1727739.316,40,0,0.31877983
1675736.955,39.5,0,0.28539973
1681485.571,22,0,0.2737167
1658076.873,23.5,0,0.33046284
1638819.599,18.5,0,0.3087658
1582055.166,8.5,0,0.30626228
1575182.547,0.5,0,0.26370266
1540245.513,2.5,0,0.20445302
1493099.116,0,0,0.13185133
1463438.818,0,0,0.10264376
1500541.587,0,0,0.09346423
1406082.055,0,0,0.09346423
1318140.098,0,0,0.07844319
1250446.401,0,0,0.09012623
1199831.68,0,0,0.086788215
1209069.321,0,0,0.09596774
1121811.075,0,0,0.087622724
1148106.487,0,0,0.057580646
1319822.882,0,0,0.048401125
1496764.318,0,0,0.12600982
1660418.552,4,0,0.15271388
1697025.607,13,0,0.21363254
1761500.995,53,0,0.16856943
1793227.098,43.5,0,0.17774893
1762207.562,37.5,0,0.18359047
1689687.935,48.5,0,0.20111501
1687269.423,32.5,0,0.2762202
1648616.457,34.5,0,0.2069565
1587268.704,27.5,0,0.28289622
1548435.212,20,0,0.2369986
1546426,13,0,0.23783311
1517919.765,14,0,0.21363254
1456139.877,0,0,0.18359047
1415481.545,0,0,0.09012623
1452096.651,0,0,0.105147265
1374028.016,0,0,0.2703787
1281539.156,0,0,0.2369986
1220222.586,0,0,0.2369986
1176279.596,0,0,0.15021038
1181408.483,0,0,0.123506315
1087726.948,0,0,0.10264376
1066982.114,0,0,0.084284715
1089717.07,10.5,0,0.11432679
1144485.785,22,0,0.15021038
1231450.08,26.5,0,0.20779102
1303052.422,58.5,0,0.24701263
1348354.207,54,0,0.24033661
1369779.144,43.5,0,0.2369986
1378828.53,44,0,0.2528541
1329209.567,57,0,0.2762202
1305752.145,48.5,0,0.2820617
1277410.437,27,0,0.2887377
1251646.568,32.5,0,0.2795582
1258116.79,25,0,0.29457924
1285711.77,5,0,0.29124123
1282678.517,15,0,0.21363254
1236266.371,0,0,0.15021038
1220480.758,0,0,0.069263674
1303562.309,0,0,0.07844319
1257956.335,0,0,0.07510519
1173229.962,0,0,0.07176718
1120922.594,0,0,0.06676017
1076649.557,0,0,0.07844319
1078624.096,0,0,0.0776087
1016002.481,0,0,0.060084153
983891.441,0,0,0.07510519
956739.468,0,0,0.051739126
971589.388,0,0,0.050904628
1035620.082,19,0,0.07510519
1071619.244,43,0,0.17107293
1131235.679,44.5,0,0.18025246
1159397.014,57.5,0,0.23115708
1193537.618,58.5,0,0.22865358
1147883.929,60,0,0.23115708
1128106.415,60,0,0.2762202
1099667.057,58,0,0.30375877
1099499.938,55.5,0,0.28539973
1133774.053,39,0,0.23115708
1204716.21,30,0,0.18025246
1229402.384,25,0,0.09930575
1229880.303,0,0,0.065925665
1237994.902,0,0,0.065925665
1319953.262,0,0,0.069263674
1240168.664,0,0,0.087622724
1173282.278,0,0,0.09930575
1127812.437,0,0,0.09930575
1093871.298,0,0,0.10264376
1113743.8,0,0,0.105147265
1062170.274,0,0,0.10264376
1100252.45,0.5,0,0.108485274
1243856.745,27.5,0,0.0809467
1430977.289,30,0,0.06342216
1585234.874,30,0,0.07176718
1627841.29,58.5,0,0.09012623
1693849.881,60,0,0.17107293
1710577.801,60,0,0.25201964
1698937.687,36.5,0,0.29124123
1647510.433,27.5,0,0.30960026
1675986.484,33,0,0.2795582
1649983.459,18.5,0,0.2703787
1632656.716,49.5,0,0.25869563
1568740.653,28,0,0.2336606
1556384.265,26,0,0.18609396
1528865.272,11.5,0,0.13852735
1473992.163,0,0,0.105147265
1445046.481,0,0,0.09012623
1499776.64,0,0,0.032545585
1411364.495,0,0,0.065925665
1296734.86,0,0,0.0776087
1245989.527,0,0,0.09596774
1203209.189,0,0,0.087622724
1220414.348,0,0,0.069263674
1125599.708,0,0,0.09262974
1162470.312,0,0,0.087622724
1296831.569,26.5,0,0.10765077
1478237.147,30,0,0.14770688
1637138.563,30,0,0.1986115
1677020.22,55.5,0,0.21613604
1736342.581,54.5,0,0.24617814
1759262.489,44,0,0.24951611
1737437.838,34,0,0.2762202
1697566.075,22,0,0.3154418
1715868.921,5,0,0.33046284
1682772.873,23.5,0,0.30375877
1681991.62,11.5,0,0.24617814
1639050.278,5,0,0.2369986
1607605.554,30,0,0.20779102
1558576.97,21.5,5.409091,0.15938991
1479364.053,0,0,0.13518935
1447781.734,0,0,0.0817812
1497218.015,0,0,0.0809467
1413181.376,0,0,0.084284715
1302603.505,0,0,0.101809256
1268138.091,0,0,0.09680225
1199784.576,0,0,0.084284715
1207536.073,0,0,0.07844319
1127997.976,0,0,0.084284715
1159982.073,8,0,0.09596774
1295439.323,26.5,0,0.10264376
1489584.582,5,0,0.084284715
1623361.644,25.5,0,0.069263674
1684400.457,56.5,0,0.051739126
1749222.287,60,0,0.07510519
1767189.553,60,0,0.11182328
1753956.103,53,0,0.22865358
1706910.536,15,0,0.31293827
1712184.57,10.5,0,0.30042076
1684937.369,8.5,0,0.24617814
1670425.138,13.5,0,0.16523142
1643152.231,31.5,0.9015152,0.09847125
1637459.911,30,3.6060607,0.19527349
1585362.259,0,10.818182,0.10264376
1497089.125,0,0,0.084284715
1465934.668,0,0,0.13518935
1487030.512,0,0,0.0809467
1393781.327,0,0,0.084284715
1299514.812,0,0,0.086788215
1254401.589,0,0,0.0817812
1204082.726,0,0.9015152,0.07176718
1211407.278,0,0,0.09930575
1128933.249,0,0,0.060084153
1147787.499,0,1.8030304,0.069263674
1292740.861,0,7.2121215,0.0809467
1477683.101,0,2.7045455,0.048401125
1638180.728,15,0,0.0776087
1698177.093,34,0,0.11098878
1754431.867,51.5,8.113637,0.15938991
1795784.071,47,8.113637,0.17691445
1772626.881,49,0,0.1986115
1691884.037,33.5,0,0.26370266
1680712.065,26,0,0.2369986
1644505.684,30,0,0.29708272
1622114.634,16,0,0.32795933
1595183.796,16,11.719696,0.30042076
1571677.935,6.5,0,0.20361851
1529086.876,1,0,0.105147265
1469921.63,1,0,0.15271388
1446724.958,0,17.128788,0.09930575
1478081.818,0,17.128788,0.12684432
1383487.809,0,0,0.1168303
1283792.567,0,0,0.09346423
1241174.361,0,0,0.0809467
1187614.001,0,0,0.0809467
1200514.953,0,0,0.045063116
1113680.874,0,0,0.069263674
1133254.065,0,7.2121215,0.09346423
1249316.784,6.5,0,0.11432679
1437685.893,30,0.9015152,0.11098878
1580384.039,30,6.3106065,0.13518935
1617576.763,54,0,0.22197756
1680827.269,46.5,0,0.25869563
1697457.595,30,0,0.29791725
1666220.989,40,0,0.2820617
1624999.309,8.5,0,0.2762202
1623311.833,10,27.045456,0.3212833
1590592.966,5.5,0,0.30375877
1569708.411,4,0,0.24033661
1545880.676,0,0,0.16773492
1571375.059,0,0,0.09596774
1515430.132,0,6.3106065,0.120168306
1458167.417,0,10.818182,0.07260168
1421279.559,0,4.507576,0.060084153
1385172.174,0,1.8030304,0.12851332
1321833.261,0,2.7045455,0.057580646
1256518.393,0,0,0.07510519
1204271.969,0,0,0.09346423
1146371.604,0,0,0.07844319
1135865.846,0,0,0.09346423
1058644.378,0,0,0.09346423
1025688.366,0,0,0.07510519
1051163.381,7.5,0,0.084284715
1091841.555,30,0,0.054242637
1192374.566,30,0,0.050904628
1271156.769,56,0,0.060084153
1307166.463,49.5,0,0.13268583
1321622.64,58,0,0.13518935
1331792.162,34,0,0.1618934
1310706.683,24.5,0,0.18275595
1294934.174,14,0,0.19527349
1273524.992,4.5,0,0.19527349
1260461.555,2.5,3.6060607,0.23449509
1274112.899,0,2.7045455,0.2795582
1312348.057,0,0,0.2528541
1289687.155,0,0,0.24617814
1256576.767,0,10.818182,0.15938991
1248529.653,0,25.242426,0.087622724
1279325.364,0,7.2121215,0.09012623
1222909.209,0,5.409091,0.08345021
1164012.338,0,0,0.13518935
1102881.005,0,0,0.15021038
1042268.899,0,0,0.09596774
1040003.647,0,0,0.07844319
992523.134,0,0,0.09012623
936986.111,0,0.9015152,0.0809467
931817.203,0,0,0.04756662
950636.182,0,0,0.041725107
1014705.711,0,0,0.09930575
1079559.595,25.5,0,0.2069565
1135623.975,10.5,0,0.15938991
1166307.779,32.5,0,0.18359047
1203156.248,38.5,0,0.22197756
1172379.959,53,0,0.3154418
1133453.814,56,0,0.37552595
1104041.849,45,0,0.41725105
1104308.97,31.5,0,0.45981064
1134391.176,9.5,0,0.41140953
1202154.548,17.5,0,0.33713886
1218015.654,5,0,0.2795582
1198421.239,0,0,0.17774893
1213409.705,0,0,0.12600982
1254836.659,0,0,0.120168306
1195907.836,0,0,0.09346423
1123360.462,0,0,0.086788215
1082684.124,0,0,0.09847125
1032479.8,0,2.7045455,0.09262974
1063927.92,0,0.9015152,0.09346423
1010429.183,0,0,0.0809467
1043745.442,0,0,0.07510519
1197730.086,0,0,0.057580646
1364594.327,0,7.2121215,0.10264376
1517239.82,0,22.537878,0.197777
1583051.386,0.5,0.9015152,0.11432679
1661984.429,1.5,0,0.13852735
1691042.994,1.5,0.9015152,0.14103085
1674275.773,20.5,0,0.09346423
1605898.392,26.5,3.6060607,0.15021038
1593714.762,1,0.9015152,0.21363254
1565561.247,0.5,0.9015152,0.19527349
1534366.964,0.5,0,0.2762202
1489874.647,5,0,0.23449509
1494095.165,0,0,0.19276999
1465579.686,0,3.6060607,0.13268583
1385200.496,0,1.8030304,0.14436886
1377690.967,0,1.8030304,0.069263674
1395585.05,0,4.507576,0.0809467
1312320.823,0,4.507576,0.084284715
1219793.897,0,4.507576,0.087622724
1168354.75,0,4.507576,0.065925665
1132056.127,0,5.409091,0.084284715
1147806.396,0,5.409091,0.0809467
1066252.33,0,7.2121215,0.1168303
1088186.71,0,5.409091,0.0817812
1218509.943,0,6.3106065,0.09930575
1377359.132,0,3.6060607,0.09012623
1525545.602,0,1.8030304,0.09596774
1573535.236,7.5,2.7045455,0.120168306
1635077.707,0,4.507576,0.123506315
1649278.993,15,0.9015152,0.17357643
1639252.834,7.5,3.6060607,0.17357643
1577050.255,12,3.6060607,0.18359047
1581502.107,16.5,8.113637,0.21279803
1548839.496,6,0,0.24284013
1525299.251,1.5,0.9015152,0.18609396
1486422.181,25,5.409091,0.1560519
1485109.705,0,1.8030304,0.15938991
1454856.716,0,8.113637,0.11098878
1397953.966,0,0,0.19527349
1386454.23,0,0,0.12934782
1402800.437,0,1.8030304,0.13268583
1321418.528,0,0,0.1168303
1235513.446,0,3.6060607,0.108485274
1183268.044,0,9.916667,0.09012623
1137578.704,0,19.833334,0.069263674
1146311.17,0,1.8030304,0.048401125
1061274.884,0,2.7045455,0.07844319
1091910.023,0,3.6060607,0.1168303
1233667.53,0,6.3106065,0.13518935
1398353.421,0,2.7045455,0.123506315
1545954.63,16,0.9015152,0.07844319
1596356.575,0,0,0.15938991
1640896.796,2,0,0.2069565
1652747.892,15,0,0.23115708
1659316.778,16,0,0.24951611
1613860.029,23.5,0,0.24367462
1589251.442,40.5,0,0.2703787
1547461.352,27,0,0.2820617
1510085.496,45,0,0.34298033
1471583.099,32.5,0,0.24617814
1463106.233,13,0,0.21279803
1421527.561,8,0,0.17691445
1373598.713,0,0,0.11432679
1369099.615,0,0,0.06342216
1402137.819,0,0,0.06342216
1323639.105,0,0,0.0809467
1246964.768,0,0,0.07260168
1188452.704,0,0,0.08345021
1139402.412,0,0,0.09262974
1147587.946,0,0,0.09596774
1070567.496,0,0,0.09930575
1092820.607,0,0,0.108485274
1228799.327,0,0,0.09012623
1388406.888,0,0,0.060084153
1535165.52,0,0,0.050904628
1584651.918,0,0,0.050904628
1633927.784,0.5,0,0.10765077
1643446.982,23,0,0.14103085
1628742.85,41,0,0.20779102
1558188.565,41.5,0,0.19193548
1549327.027,13,0,0.25869563
1510674.735,8,0,0.22531557
1509973.771,3,0,0.22531557
1469945.355,1,0,0.2820617
1488740.529,0,0,0.33046284
1472364.208,0,0,0.29708272
1408465.741,0,0,0.2069565
1388641.692,0,0,0.1618934
1407390.733,0,0.9015152,0.10264376
1325945.823,0,0.9015152,0.07176718
1246345.41,0,0,0.07176718
1184663.985,0,0,0.084284715
1129578.214,0,0,0.086788215
1134645.682,0,0,0.09346423
1047067.69,0,0,0.06342216
1068782.672,0,0,0.084284715
1202774.572,0,0,0.0809467
1367220.661,0,0,0.060084153
1510678.976,3,0,0.054242637
1570831.131,0,0,0.12684432
1615524.364,0,0,0.24033661
1638215.828,0,0,0.29791725
1626426.019,19.5,0,0.32462135
1549939.902,22,0,0.3271248
1533100.127,27.5,0,0.3571669
1475536.502,22,0,0.413913
1436821.893,18.5,0,0.40807155
1395944.952,15.5,0,0.25201964
1404759.565,30,0,0.15354837
1379099.079,10,0,0.13518935
1319512.953,0,0,0.11098878
1307065.745,0,0,0.1168303
1355642.165,0,0,0.11098878
1306649.329,0,0,0.105147265
1226031.678,0,0,0.08345021
1169187.666,0,0,0.086788215
1108521.819,0,0,0.0809467
1109354.486,0,0,0.0776087
1024808.456,0,0,0.09930575
995567.849,0,0,0.105147265
1025187.038,1.5,0,0.054242637
1058426.346,6,0,0.04756662
1145130.987,19,0,0.048401125
1215472.352,22,0,0.09012623
1242348.164,53,0,0.19527349
1259716.809,60,0,0.2728822
1281836.85,60,0,0.29457924
1267696.869,46.5,0,0.29124123
1251127.132,30,0,0.29124123
1219690.995,27,0,0.3212833
1197637.55,30,0,0.28539973
1204570.266,30,0,0.19276999
1246939.807,30,2.7045455,0.105147265
1233334.279,20,8.113637,0.11432679
1218243.857,0,9.916667,0.12684432
1213094.658,0,0,0.084284715
1262692.153,0,0,0.12684432
1208705.408,0,0,0.13518935
1148077.449,0,0,0.108485274
1090597.23,0,0,0.11098878
1035823.54,0,0,0.105147265
1040236.437,0,0,0.09346423
970572.856,0,0,0.105147265
941232.161,0,0,0.09346423
921331.198,17,0,0.108485274
949334.464,30,0,0.09847125
988502.399,30,0,0.084284715
1048275.285,54.5,0,0.057580646
1081159.733,48,0,0.09346423
1106608.739,40.5,0,0.17441094
1153964.199,36,0,0.22865358
1125021.258,32,0,0.3212833
1099287.261,13.5,0,0.24367462
1086962.468,24,9.015152,0.18275595
1105051.138,10.5,0.9015152,0.17357643
1159176.287,22.5,0,0.12600982
1209852.399,19.5,0,0.13268583
1229472.347,0.5,0,0.14770688
1208534.93,0,1.8030304,0.14186536
1233084.088,0,0.9015152,0.15021038
1264324.566,0,3.6060607,0.14103085
1196067.563,0,0,0.12851332
1121776.551,0,0,0.084284715
1068178.991,0,0,0.09262974
1031889.602,0,0,0.09012623
1048495.753,0,0,0.11098878
990399.848,0,0,0.108485274
1004466.879,0,0,0.14103085
1101858.601,0,0.9015152,0.086788215
1205676.281,0,0,0.060084153
1350411.916,19.5,0,0.0817812
1429109.455,49,0,0.1168303
1481859.217,56,0.9015152,0.1168303
1482783.158,28.5,0,0.21363254
1490833.587,21.5,0,0.18609396
1465883.119,12.5,0,0.17441094
1466180.95,22.5,0,0.29708272
1431372.788,30,0,0.3154418
1392066.064,20,0,0.2069565
1365997.986,12,0,0.26787516
1373166.384,20.5,0,0.24617814
1346746.531,3,0,0.2369986
1288354.004,0,0,0.19193548
1292750.912,0,0,0.20111501
1324109.788,0,0,0.20445302
1269151.276,0,0,0.15021038
1205302.276,0,0,0.15688638
1145500.022,0,0,0.18943198
1101213.408,0,0,0.18359047
1101998.959,0,0,0.1627279
1001104.577,0,0,0.16856943
971548.511,0,0,0.17691445
975783.338,5,0,0.16773492
995797.915,16.5,0,0.22781906
1056122.888,22,0,0.23449509
1115067.881,38.5,0,0.22281207
1159573.455,35,0,0.25201964
1186797.815,52.5,0,0.21613604
1222258.162,45.5,0,0.2762202
1195296.149,45.5,0,0.30626228
1172599.219,28.5,0,0.3121038
1163756.714,27.5,0,0.2887377
1183503.58,26,13.522728,0.33630434
1226772.701,9.5,0,0.33380085
1281954.497,0,0,0.27872372
1259296.1,2.5,0,0.17441094
1217228.965,0,34.257576,0.0817812
1241051.3,0,4.507576,0.0776087
1276173.526,0,0,0.12684432
1256508.181,0,0,0.11182328
1199985.413,0,1.8030304,0.060084153
1158558.883,0,0,0.07176718
1121700.302,0,0,0.07510519
1091819.373,0,0,0.09012623
1007987.292,0,0,0.084284715
1031610.317,0,0,0.07844319
1175320.115,0,0,0.09012623
1333439.018,16,0,0.069263674
1474615.032,1.5,0,0.06842917
1539921.734,19,0,0.105147265
1591193.426,25.5,0,0.1618934
1619868.901,36,0,0.18359047
1623740.679,48,0,0.17774893
1583043.578,53.5,0,0.15938991
1584520.301,53.5,0,0.23115708
1569404.993,29.5,0,0.25869563
1553502.996,38,0,0.2795582
1533129.589,31,0,0.25201964
1538190.736,26,0,0.22865358
1495136.13,18.5,0,0.12267181
1432730.118,0,0,0.0809467
1420738.957,0,0,0.105147265
1458469.918,0,0,0.11182328
1365085.202,0,0,0.13518935
1287492.131,0,0,0.12934782
1225044.998,0,0,0.11432679
1163502.98,0,0,0.12600982
1177370.028,0,0,0.12267181
1100373.244,0,0,0.086788215
1100575.549,0,0,0.09847125
1227296.161,0,0.9015152,0.09012623
1382809.376,0,0,0.09012623
1536277.873,20,0,0.15354837
1602481.06,41.5,0,0.14103085
1645547.596,42,0,0.14687237
1662446.799,36,0,0.19193548
1652971.759,33.5,0,0.2762202
1607318.347,38,0,0.22531557
1613814.425,47,0,0.24617814
1591980.555,34,0,0.24701263
1592973.826,25,0,0.25535765
1564039.955,20,0,0.17774893
1564338.924,14.5,0,0.14103085
1547136.887,7,0,0.14436886
1488427.055,0,0,0.14687237
1467346.426,0,0,0.09596774
1479826.099,0,0,0.069263674
1388318.045,0,0,0.065925665
1303852.163,0,0,0.0817812
1241587.215,0,0,0.069263674
1192781.161,0,0,0.06342216
1194497.224,0,0,0.0809467
1111020.798,0,0,0.10264376
1125506.827,0,0,0.0776087
1269415.749,0,0,0.084284715
1418233.144,3,0,0.054242637
1560088.701,16,0,0.123506315
1626272.018,41,0,0.12934782
1679582.753,30,0,0.09930575
1691537.598,20,0,0.16773492
1672799.567,3.5,0,0.34882188
1619303.499,36.5,0,0.405568
1618828.465,33.5,0,0.393885
1590785.005,0,0,0.43561012
1566084.87,2.5,0,0.4381136
1552760.326,0.5,0,0.37302247
1542053.326,24.5,0,0.30626228
1505558.48,22.5,0,0.17107293
1431093.812,0,0,0.09346423
1426323.109,0,0,0.09596774
1428970.597,0,0,0.09012623
1364134.111,0,0,0.09012623
1287467.927,0,0,0.0809467
1231910.659,0,0,0.07510519
1164789.04,0,0,0.06842917
1156442.61,0,0,0.09596774
1065490.659,0,0,0.07844319
1047628.567,0,0,0.120168306
1074793.547,0.5,0,0.101809256
1123325.206,0,0,0.0817812
1219665.097,0,0,0.04756662
1294334.981,53.5,0,0.087622724
1345244.392,40,0,0.11349229
1355193.324,28,0,0.16856943
1376378.085,5,0,0.28289622
1365364.039,13.5,0,0.34548387
1346450.327,32,0,0.34214586
1340208.844,48,0,0.3546634
1324885.977,26,0,0.33964235
1317784.568,21.5,0,0.3179453
1340839.978,10,0,0.24617814
1327606.558,0,0,0.14687237
1296395.233,0,0,0.16773492
1302054.631,0,0,0.0817812
1313194.928,0,0,0.0776087
1261141.44,0,0,0.1168303
1190271.671,0,0,0.108485274
1123153.749,0,0,0.09596774
1067182.977,0,0,0.07510519
1065339.192,0,0,0.09012623
995914.918,0,0,0.086788215
954713.135,0,0,0.101809256
969688.065,0,0,0.13268583
969927.674,10,0,0.16856943
1022473.111,10.5,0,0.20779102
1097903.894,1,0,0.25535765
1159962.668,5,0,0.2486816
1195059.409,10.5,0,0.20445302
1241394.201,20,0,0.24951611
1214162.027,30,0,0.22531557
1176800.209,23,0,0.21947405
1152991.958,14,0,0.23115708
1142402.923,41,0,0.2645372
1173239.232,25.5,0,0.2069565
1236622.576,29,0,0.17691445
1239849.952,12.5,0,0.07176718
1220904.032,0,0,0.084284715
1259857.266,0,0,0.09012623
1282927.871,0,0,0.11432679
1216558.707,0,0,0.084284715
1143859.732,0,0,0.11182328
1092779.427,0,0,0.120168306
1050592.198,0,0,0.13769284
1065201.456,0,0,0.12934782
1016098.684,0,0,0.15271388
1053202.681,0,0,0.12684432
1209271.973,20.5,0,0.12267181
1372421.543,30,0,0.101809256
1524775.447,30,0,0.09930575
1576309.341,53.5,0,0.24367462
1616045.817,59,0,0.26119915
1642514.835,60,0,0.23783311
1635985.295,60,0,0.2369986
1587078.869,60,0,0.25201964
1588011.824,60,0,0.28790322
1561613.488,60,0,0.26704067
1543062.855,60,0,0.26203364
1501410.457,30,0,0.25786114
1496856.404,29,0,0.24617814
1475676.224,13,0,0.24701263
1414087.767,0,0,0.1560519
1430669.118,0,0,0.13518935
1430767.189,0,0,0.16523142
1336608.788,0,0,0.16856943
1242602.878,0,0,0.13769284
1184388.065,0,0,0.17107293
1143413.065,0,0,0.16773492
1144811.405,0,0,0.21613604
1070060.448,0,0,0.20779102
1092399.01,0,7.2121215,0.23115708
1247851.877,0,13.522728,0.21947405
1423633.182,0,0,0.16523142
1594084.655,0,15.325759,0.18025246
1652252.464,0.5,16.227274,0.26787516
1743433.888,1.5,18.030304,0.2737167
1780115.361,4,0,0.26119915
1782786.355,0,11.719696,0.26370266
1736637.698,1,2.7045455,0.17774893
1733419.151,0,25.242426,0.22531557
1696189.062,0,10.818182,0.2703787
1651133.533,0,17.128788,0.30042076
1605036.994,16.5,31.553032,0.21029453
1588009.681,11,11.719696,0.2019495
1561057.024,15,4.507576,0.105147265
1487892.622,0,2.7045455,0.0776087
1456866.725,0,0,0.087622724
1430974.094,0,7.2121215,0.09346423
1347168.015,0,4.507576,0.09346423
1237539.199,0,7.2121215,0.12934782
1200738.922,0,6.3106065,0.12267181
1143340.479,0,5.409091,0.07260168
1152303.19,0,0,0.087622724
1083190.349,0,0,0.09012623
1105252.933,0,0,0.087622724
1268272.199,0,0,0.06676017
1432624.655,20,3.6060607,0.060084153
1576308.44,14,1.8030304,0.123506315
1619690.065,15.5,0,0.13518935
1674919.539,50,0.9015152,0.18943198
1690590.809,42.5,0.9015152,0.19193548
1690390.225,30,12.621213,0.21863957
1642724.153,31.5,2.7045455,0.3521599
1657717.745,37.5,0.9015152,0.393885
1626309.031,12,0.9015152,0.2795582
1608231.274,2,0,0.22781906
1569633.506,0,0,0.1176648
1567032.134,6,0,0.13268583
1540570.899,6,0,0.15021038
1481372.875,0,8.113637,0.15354837
1470911.112,0,7.2121215,0.20779102
1445319.349,0,0,0.1627279
1353425.153,0,0,0.07510519
1253627.776,0,4.507576,0.06676017
1194915.09,0,0,0.084284715
1153551.126,0,9.916667,0.1168303
1164428.204,0,4.507576,0.120168306
1081951.83,0,3.6060607,0.13185133
1103318.044,0,2.7045455,0.11432679
1285477.622,0,0.9015152,0.120168306
1460952.529,0,14.424243,0.12934782
1639460.964,0,9.015152,0.17774893
1706184.022,0,3.6060607,0.23115708
1786196.733,0,1.8030304,0.25201964
1824744.141,0,1.8030304,0.2728822
1812683.753,2,1.8030304,0.25201964
1749535.981,10,0.9015152,0.26119915
1724067.887,1,14.424243,0.24617814
1672219.612,0,2.7045455,0.17691445
1617020.831,0,0.9015152,0.17441094
1580876.801,7,13.522728,0.13185133
1573002.987,0,0.9015152,0.14103085
1548472.775,0,0,0.2069565
1479314.165,0,0,0.18025246
1482265.068,0,0,0.13185133
1466144.256,0,0,0.045063116
1374804.686,0,0,0.09346423
1264602.175,0,13.522728,0.13769284
1225795.465,0,4.507576,0.123506315
1174843.92,0,0.9015152,0.1168303
1186800.73,0,0,0.12267181
1111944.159,0,0,0.10264376
1134634.519,0,0,0.12267181
1303064.6,0,0,0.10765077
1459887.072,0,0,0.1627279
1622796.385,0,3.6060607,0.18359047
1680802.361,0,1.8030304,0.15938991
1744982.413,0,6.3106065,0.17357643
1773927.371,1,2.7045455,0.14353436
1776191.092,5.5,0,0.13518935
1703303.461,0,0,0.21029453
1694505.657,12.5,23.439392,0.15021038
1637843.418,11.5,18.030304,0.10765077
1588610.911,0,8.113637,0.18025246
1552028.132,0,3.6060607,0.17774893
1560830.113,0,0.9015152,0.11349229
1550307.606,0,9.916667,0.0817812
1485383.294,0,5.409091,0.07510519
1469040.618,0,0.9015152,0.060084153
1438394.46,0,0,0.07260168
1359467.181,0,0.9015152,0.06342216
1285290.969,0,0,0.065925665
1228338.215,0,0,0.06258766
1160558.9,0,0,0.07260168
1150921.826,0,1.8030304,0.054242637
1069573.935,0,0,0.057580646
1044314.026,0,0,0.0809467
1105159.804,0,0.9015152,0.07176718
1140621.062,0,0,0.10765077
1234151.854,0,0,0.084284715
1324639.056,20.5,0,0.09847125
1374934.037,22.5,0,0.11098878
1372415.83,26,0,0.14103085
1371130.239,57.5,0,0.1168303
1342807.281,60,0,0.13518935
1308284.265,60,0,0.13518935
1287573.492,56,0,0.20445302
1268961.589,31,0,0.14353436
1264969.37,5,0,0.084284715
1301391.15,10,0,0.057580646
1295414.164,3,0,0.045063116
1269459.324,0,0,0.03588359
1300391.418,0,0,0.057580646
1291217.703,0,0,0.065925665
1236464.234,0,0,0.07260168
1180133.132,0,0,0.087622724
1114736.299,0,0,0.09346423
1054215.061,0,0,0.0809467
1070475.517,0,0,0.09012623
1001983.801,0,0,0.087622724
972737.497,0,0,0.07510519
986223.93,0,0,0.087622724
980774.891,0,0,0.06258766
1026006.978,10,0,0.04255961
1084467.722,47.5,0,0.060084153
1131386.89,33,0,0.09930575
1146932.083,37.5,0,0.13518935
1178218.459,35,0,0.15938991
1148922.555,30,0,0.17441094
1107975.832,19,0,0.22531557
1082810.916,27,0,0.23199157
1095549.093,8.5,0,0.15354837
1142818.267,0,0,0.18025246
1215867.733,15,0,0.15021038
1252860.553,5,0,0.12600982
1237144.526,0,0,0.11098878
1298573.945,0,0,0.09930575
1304921.916,0,0,0.065925665
1220802.171,0,0,0.084284715
1146426.187,0,0,0.105147265
1104999.058,0,0,0.10765077
1058458.745,0,0,0.101809256
1080970.099,0,0,0.087622724
1032578.028,0,0,0.09596774
1067489.738,0,0,0.06342216
1245949.482,5,0,0.09012623
1418535.218,30,0,0.11182328
1560328.772,30,0,0.14436886
1590047.848,52.5,0,0.197777
1641811.65,60,0,0.2703787
1667856.278,46.5,0,0.30042076
1675514.754,48,0,0.29374474
1607907.95,47.5,0,0.23115708
1626263.967,36.5,0,0.21363254
1600999.841,36.5,0,0.22865358
1591959.652,28,0,0.25201964
1552532.029,13,0,0.2645372
1552557.143,24,0,0.21363254
1537798.202,10,0,0.14436886
1466942.705,0,0,0.101809256
1495700.616,0,0,0.105147265
1483385.773,0,0,0.09930575
1380410.601,0,0,0.1176648
1281999.442,0,0,0.086788215
1213216.128,0,0,0.11098878
1169321.901,0,0,0.108485274
1175891.816,0,0,0.11349229
1093820.374,0,0,0.12600982
1098563.667,0,0,0.11098878
1241305.851,0,0,0.13518935
1392868.605,17,0,0.09930575
1514034.213,25.5,0,0.065925665
1554639.07,52,0,0.054242637
1616094.279,60,0,0.0809467
1640746.696,60,0,0.11098878
1645965.003,60,0,0.13268583
1579975.746,52,0,0.19527349
1581647.814,3,0,0.18943198
1557632.007,20,0,0.19193548
1568143.027,26,0,0.20779102
